,Sentences,Epoch: 1 (ckpt: 831),Epoch: 2 (ckpt: 1662),Epoch: 3 (ckpt: 2493),Epoch: 4 (ckpt: 3324),Epoch: 5 (ckpt: 4155),Epoch: 6 (ckpt: 4986),Epoch: 7 (ckpt: 5817),Epoch: 8 (ckpt: 6648),Epoch: 9 (ckpt: 7479)
7264,"И они, отпустив народ, взяли Его с собою, как Он был в лодке; с Ним были и другие лодки.",424.4038391113281,298.77142333984375,178.60826110839844,180.7147674560547,149.7544403076172,137.76856994628906,127.27173614501953,138.17910766601562,125.52342224121094
7265,Месяц: Май 2015,20525.40234375,2977.582763671875,4955.583984375,3490.2119140625,3111.8408203125,3099.66455078125,3608.968994140625,3386.128173828125,3637.267578125
7266,"Ибо ради вас, как написано, имя Божие хулится у язычников.",2060.31640625,1198.0086669921875,962.5513305664062,642.77001953125,902.55029296875,740.740478515625,699.7056274414062,598.524169921875,633.701904296875
7267,"Тогда, если кто скажет вам: вот, здесь Христос, или там, - не верьте.",319.7132873535156,211.23324584960938,193.1401824951172,155.32131958007812,128.8683624267578,103.92749786376953,117.30973052978516,132.59786987304688,111.85588836669922
7268,Почему ты так говоришь?,288.33074951171875,138.3416290283203,62.27204513549805,81.41565704345703,49.239532470703125,49.744110107421875,45.18519973754883,46.72161865234375,44.697715759277344
7269,Можешь сказать это вслух?,9542.294921875,2721.534912109375,923.170654296875,347.37957763671875,180.63180541992188,348.20166015625,267.5831604003906,282.3458557128906,237.67312622070312
7270,"А сам объект призывает к исследованию, взаимодействию, размышлению и прикосновению.",2348.039306640625,1200.698974609375,1492.4937744140625,1005.735595703125,983.7991943359375,635.3523559570312,643.7818603515625,527.8203125,470.9795837402344
7271,"чтобы старцы были бдительны, степенны, целомудренны, здравы в вере, в любви, в терпении;",1614.96142578125,1500.4515380859375,801.3592529296875,578.9780883789062,648.6356811523438,820.492431640625,598.4428100585938,641.8474731445312,522.424560546875
7272,"И однажды я очень удивился, заметив, что консерваторы исчезли из моей ленты новостей на Facebook.",1082.1083984375,1004.2357177734375,756.950439453125,532.5610961914062,406.1344909667969,397.7016296386719,445.7061767578125,410.9820251464844,366.5487365722656
7273,"Его пожелал Павел взять с собою; и, взяв, обрезал его ради Иудеев, находившихся в тех местах; ибо все знали об отце его, что он был Еллин.",627.6437377929688,407.5428771972656,324.9966735839844,318.7007751464844,285.0570983886719,236.1963653564453,243.451416015625,207.303466796875,209.10226440429688
7274,"(Смех) Не волнуйтесь, это всего лишь мысленный эксперимент.",369.23583984375,156.63711547851562,96.06607818603516,76.7917251586914,75.4208984375,90.7977523803711,50.09086227416992,52.80216979980469,44.72854995727539
7275,"(Смех) Но что, если вариант с пропажей машины слегка изменить?",984.3946533203125,1240.410400390625,412.0787658691406,389.70562744140625,474.0881042480469,333.5038146972656,322.0045471191406,295.2564697265625,259.81536865234375
7276,"От глупых и невежественных состязаний уклоняйся, зная, что они рождают ссоры;",2821.527099609375,1805.77197265625,843.5441284179688,1204.9742431640625,966.4163818359375,912.6634521484375,721.7035522460938,615.8727416992188,612.0519409179688
7277,Мы все умрем.,384.2278747558594,405.4634094238281,220.1411590576172,209.3848419189453,186.25595092773438,214.4213104248047,293.38006591796875,250.78314208984375,293.7052307128906
7278,Меч Зари.,22382.40234375,33922.3828125,106180.5234375,56701.8125,59789.52734375,56866.65234375,52769.3046875,87805.0625,86720.890625
7279,"Что легче? сказать ли расслабленному: прощаются тебе грехи? или сказать: встань, возьми свою постель и ходи?",1672.6658935546875,1435.66357421875,1047.4586181640625,1164.5628662109375,956.9935913085938,856.048828125,1128.891845703125,1058.7918701171875,1014.3247680664062
7280,"Иоанн свидетельствует о Нем и, восклицая, говорит: Сей был Тот, о Котором я сказал, что Идущий за мною стал впереди меня, потому что был прежде меня.",445.26861572265625,280.4477233886719,276.20867919921875,230.9765167236328,176.65878295898438,178.7589874267578,182.44175720214844,149.39840698242188,145.0828399658203
7281,Далее сказал: исходящее из человека оскверняет человека.,3024.14111328125,1687.17919921875,529.7767333984375,653.3440551757812,689.5438842773438,670.3146362304688,922.6280517578125,526.4797973632812,569.0046997070312
7282,"опубликовано 10 Январь, 2017 по Holmbygden.se",5414.32080078125,2185.967041015625,1577.4794921875,285.9412841796875,320.8627014160156,139.91482543945312,146.23797607421875,181.376220703125,121.3499984741211
7283,Так что есть надежда на любого из нас? Там есть.,523.7894287109375,268.75958251953125,158.6341094970703,212.02723693847656,239.8121795654297,219.37339782714844,153.8294219970703,188.86737060546875,201.32130432128906
7284,"Видите, как много написал я вам своею рукою.",1444.544677734375,1332.4913330078125,587.4861450195312,791.3956909179688,554.5455932617188,771.674560546875,582.0912475585938,740.0484619140625,705.60888671875
7285,"И так, кто мы?",346.85986328125,522.1553344726562,310.4276428222656,172.70265197753906,138.12864685058594,141.93997192382812,215.1681671142578,143.78866577148438,160.34835815429688
7286,"Удивительно, не правда ли?",543.6206665039062,493.67626953125,222.82504272460938,220.4409637451172,204.44981384277344,217.6580047607422,244.7017364501953,240.17677307128906,217.7626495361328
7287,Всем добрый вечер.,7010.3544921875,3131.608642578125,1597.080810546875,1186.1741943359375,1171.4818115234375,1155.1839599609375,1862.9681396484375,1419.7633056640625,1720.70849609375
7288,"но, быв в Риме, с великим тщанием искал меня и нашел.",1388.7724609375,802.5408325195312,1001.4277954101562,1043.808349609375,920.1795043945312,534.9862060546875,612.6677856445312,713.0883178710938,662.0568237304688
7289,Так-то лучше.,161.90911865234375,242.79617309570312,178.6744384765625,162.5804901123047,183.16969299316406,212.51075744628906,160.88470458984375,170.0076141357422,147.09425354003906
7290,"Они дали студентам МТИ кучу игр. В каких-то играх требовалось творчество, каких-то движение, или концентрация.",1452.159423828125,1206.426513671875,871.2582397460938,1109.2330322265625,838.0479125976562,962.0245971679688,763.60205078125,958.2447509765625,763.2882690429688
